slug_game,game_season,country_name,discipline_title,event_title,event_gender,medal_type,medal_count
munich-1972,Summer,France,Athletics,110m hurdles men,Men,SILVER,1
munich-1972,Summer,France,Athletics,4x400m relay men,Men,BRONZE,1
munich-1972,Summer,France,Canoe Slalom,c2 canoe double men,Men,BRONZE,1
munich-1972,Summer,France,Cycling Track,sprint individual men,Men,GOLD,1
munich-1972,Summer,France,Fencing,foil individual men,Men,BRONZE,1
munich-1972,Summer,France,Fencing,foil team men,Men,BRONZE,1
munich-1972,Summer,France,Fencing,épée individual men,Men,SILVER,1
munich-1972,Summer,France,Judo,63kg lightweight men,Men,BRONZE,1
munich-1972,Summer,France,Judo,70  80kg middleweight men,Men,BRONZE,1
munich-1972,Summer,France,Judo,open category men,Men,BRONZE,1
munich-1972,Summer,France,Sailing,finn - one person dinghy (heavyweight) men,Open,GOLD,1
munich-1972,Summer,France,Sailing,flying dutchman mixed,Open,SILVER,1
munich-1972,Summer,France,Shooting,trap (125 targets) mixed,Open,SILVER,1
munich-1972,Summer,Germany,Artistic Gymnastics,balance beam women,Women,BRONZE,1
munich-1972,Summer,Germany,Artistic Gymnastics,individual all-round women,Women,SILVER,1
munich-1972,Summer,Germany,Artistic Gymnastics,team all-around men,Men,BRONZE,1
munich-1972,Summer,Germany,Artistic Gymnastics,team competition women,Women,SILVER,1
munich-1972,Summer,Germany,Artistic Gymnastics,uneven bars women,Women,GOLD,1
munich-1972,Summer,Germany,Artistic Gymnastics,uneven bars women,Women,SILVER,1
munich-1972,Summer,Germany,Artistic Gymnastics,vault men,Men,GOLD,1
munich-1972,Summer,Germany,Artistic Gymnastics,vault women,Women,GOLD,1
munich-1972,Summer,Germany,Artistic Gymnastics,vault women,Women,SILVER,1
munich-1972,Summer,Germany,Athletics,100m hurdles women,Women,BRONZE,1
munich-1972,Summer,Germany,Athletics,100m hurdles women,Women,GOLD,1
munich-1972,Summer,Germany,Athletics,100m women,Women,GOLD,1
munich-1972,Summer,Germany,Athletics,1500m women,Women,SILVER,1
munich-1972,Summer,Germany,Athletics,200m women,Women,GOLD,1
munich-1972,Summer,Germany,Athletics,20km walk men,Men,BRONZE,1
munich-1972,Summer,Germany,Athletics,20km walk men,Men,GOLD,1
munich-1972,Summer,Germany,Athletics,400m women,Women,GOLD,1
munich-1972,Summer,Germany,Athletics,400m women,Women,SILVER,1
munich-1972,Summer,Germany,Athletics,4x100m relay men,Men,BRONZE,1
munich-1972,Summer,Germany,Athletics,4x100m relay women,Women,GOLD,1
munich-1972,Summer,Germany,Athletics,4x100m relay women,Women,SILVER,1
munich-1972,Summer,Germany,Athletics,4x400m relay women,Women,BRONZE,1
munich-1972,Summer,Germany,Athletics,4x400m relay women,Women,GOLD,1
munich-1972,Summer,Germany,Athletics,50km walk men,Men,GOLD,1
munich-1972,Summer,Germany,Athletics,800m women,Women,BRONZE,1
munich-1972,Summer,Germany,Athletics,800m women,Women,GOLD,1
munich-1972,Summer,Germany,Athletics,hammer throw men,Men,SILVER,1
munich-1972,Summer,Germany,Athletics,high jump men,Men,SILVER,1
munich-1972,Summer,Germany,Athletics,high jump women,Women,GOLD,1
munich-1972,Summer,Germany,Athletics,javelin throw men,Men,GOLD,1
munich-1972,Summer,Germany,Athletics,javelin throw women,Women,GOLD,1
munich-1972,Summer,Germany,Athletics,javelin throw women,Women,SILVER,1
munich-1972,Summer,Germany,Athletics,long jump men,Men,SILVER,1
munich-1972,Summer,Germany,Athletics,long jump women,Women,GOLD,1
munich-1972,Summer,Germany,Athletics,pentathlon women,Women,BRONZE,1
munich-1972,Summer,Germany,Athletics,pentathlon women,Women,SILVER,1
munich-1972,Summer,Germany,Athletics,pole vault men,Men,GOLD,1
munich-1972,Summer,Germany,Athletics,shot put men,Men,BRONZE,1
munich-1972,Summer,Germany,Athletics,shot put women,Women,SILVER,1
munich-1972,Summer,Germany,Athletics,triple jump men,Men,SILVER,1
munich-1972,Summer,Germany,Boxing,67-71kg lightmiddleweight men,Men,BRONZE,1
munich-1972,Summer,Germany,Boxing,67-71kg lightmiddleweight men,Men,GOLD,1
munich-1972,Summer,Germany,Boxing,81kg heavyweight men,Men,BRONZE,1
munich-1972,Summer,Germany,Canoe Slalom,c1 canoe single men,Men,GOLD,1
munich-1972,Summer,Germany,Canoe Slalom,c1 canoe single men,Men,SILVER,1
munich-1972,Summer,Germany,Canoe Slalom,c2 canoe double men,Men,GOLD,1
munich-1972,Summer,Germany,Canoe Slalom,c2 canoe double men,Men,SILVER,1
munich-1972,Summer,Germany,Canoe Slalom,k1 kayak single men,Men,BRONZE,1
munich-1972,Summer,Germany,Canoe Slalom,k1 kayak single men,Men,GOLD,1
munich-1972,Summer,Germany,Canoe Slalom,k1 kayak single women,Women,BRONZE,1
munich-1972,Summer,Germany,Canoe Slalom,k1 kayak single women,Women,GOLD,1
munich-1972,Summer,Germany,Canoe Slalom,k1 kayak single women,Women,SILVER,1
munich-1972,Summer,Germany,Canoe Sprint,c1 1000m canoe single men,Men,BRONZE,1
munich-1972,Summer,Germany,Canoe Sprint,k2 500m kayak double women,Women,SILVER,1
munich-1972,Summer,Germany,Cycling Track,1km time trial men,Men,BRONZE,1
munich-1972,Summer,Germany,Cycling Track,2000m tandem men,Men,SILVER,1
munich-1972,Summer,Germany,Cycling Track,individual pursuit men,Men,BRONZE,1
munich-1972,Summer,Germany,Cycling Track,team pursuit 4000m men,Men,GOLD,1
munich-1972,Summer,Germany,Cycling Track,team pursuit 4000m men,Men,SILVER,1
munich-1972,Summer,Germany,Diving,10m platform women,Women,BRONZE,1
munich-1972,Summer,Germany,Diving,3m springboard women,Women,BRONZE,1
munich-1972,Summer,Germany,Equestrian,individual mixed,Open,BRONZE,1
munich-1972,Summer,Germany,Equestrian,individual mixed,Open,GOLD,1
munich-1972,Summer,Germany,Equestrian,team mixed,Open,BRONZE,1
munich-1972,Summer,Germany,Equestrian,team mixed,Open,GOLD,1
munich-1972,Summer,Germany,Equestrian,team mixed,Open,SILVER,1
munich-1972,Summer,Germany,Football,football men,Men,BRONZE,1
munich-1972,Summer,Germany,Hockey,hockey men,Men,GOLD,1
munich-1972,Summer,Germany,Judo,63  70kg halfmiddleweight men,Men,BRONZE,1
munich-1972,Summer,Germany,Judo,80 - 93kg (half-heavyweight) men,Men,BRONZE,1
munich-1972,Summer,Germany,Judo,93kg heavyweight men,Men,SILVER,1
munich-1972,Summer,Germany,Rowing,double sculls 2x men,Men,BRONZE,1
munich-1972,Summer,Germany,Rowing,eight with coxswain 8 men,Men,BRONZE,1
munich-1972,Summer,Germany,Rowing,four without coxswain 4 men,Men,BRONZE,1
munich-1972,Summer,Germany,Rowing,four without coxswain 4 men,Men,GOLD,1
munich-1972,Summer,Germany,Rowing,four-oared shell with coxswain men,Men,GOLD,1
munich-1972,Summer,Germany,Rowing,four-oared shell with coxswain men,Men,SILVER,1
munich-1972,Summer,Germany,Rowing,pair without coxswain 2 men,Men,GOLD,1
munich-1972,Summer,Germany,Rowing,pair-oared shell with coxswain men,Men,GOLD,1
munich-1972,Summer,Germany,Rowing,single sculls 1x men,Men,BRONZE,1
munich-1972,Summer,Germany,Sailing,dragon mixed,Open,SILVER,1
munich-1972,Summer,Germany,Sailing,flying dutchman mixed,Open,BRONZE,1
munich-1972,Summer,Germany,Sailing,twoperson keelboat open star mixed,Open,BRONZE,1
munich-1972,Summer,Germany,Shooting,50m rifle 3 positions 3x40 shots mixed,Open,BRONZE,1
munich-1972,Summer,Germany,Shooting,skeet (125 targets) mixed,Open,BRONZE,1
munich-1972,Summer,Germany,Shooting,skeet (125 targets) mixed,Open,GOLD,1
munich-1972,Summer,Germany,Swimming,100m backstroke men,Men,GOLD,1
munich-1972,Summer,Germany,Swimming,100m butterfly women,Women,SILVER,1
munich-1972,Summer,Germany,Swimming,200m backstroke men,Men,GOLD,1
munich-1972,Summer,Germany,Swimming,200m freestyle men,Men,BRONZE,1
munich-1972,Summer,Germany,Swimming,200m individual medley women,Women,SILVER,1
munich-1972,Summer,Germany,Swimming,400m freestyle women,Women,BRONZE,1
munich-1972,Summer,Germany,Swimming,4x100m freestyle relay men,Men,BRONZE,1
munich-1972,Summer,Germany,Swimming,4x100m freestyle relay women,Women,BRONZE,1
munich-1972,Summer,Germany,Swimming,4x100m freestyle relay women,Women,SILVER,1
munich-1972,Summer,Germany,Swimming,4x100m medley relay men,Men,SILVER,1
munich-1972,Summer,Germany,Swimming,4x100m medley relay women,Women,BRONZE,1
munich-1972,Summer,Germany,Swimming,4x100m medley relay women,Women,SILVER,1
munich-1972,Summer,Germany,Swimming,4x200m freestyle relay men,Men,SILVER,1
munich-1972,Summer,Germany,Volleyball,volleyball men,Men,SILVER,1
munich-1972,Summer,Germany,Weightlifting,110kg super heavyweight men,Men,BRONZE,1
munich-1972,Summer,Germany,Weightlifting,110kg super heavyweight men,Men,SILVER,1
munich-1972,Summer,Germany,Weightlifting,91  110kg heavyweight men,Men,BRONZE,1
munich-1972,Summer,Germany,Wrestling,"bantamweight, greco-roman (≤57 kilograms) men",Men,SILVER,1
munich-1972,Summer,Germany,Wrestling,"featherweight, greco-roman (≤62 kilograms) men",Men,SILVER,1
munich-1972,Summer,Germany,Wrestling,"welterweight, freestyle (≤74 kilograms) men",Men,BRONZE,1
munich-1972,Summer,Ghana,Boxing,71-75kg men,Men,BRONZE,1
munich-1972,Summer,Great Britain,Athletics,400m hurdles men,Men,BRONZE,1
munich-1972,Summer,Great Britain,Athletics,4x400m relay men,Men,SILVER,1
munich-1972,Summer,Great Britain,Athletics,5000m men,Men,BRONZE,1
munich-1972,Summer,Great Britain,Athletics,pentathlon women,Women,GOLD,1
munich-1972,Summer,Great Britain,Boxing,- 48kg (light-flyweight) men,Men,BRONZE,1
munich-1972,Summer,Great Britain,Boxing,51-54kg bantamweight men,Men,BRONZE,1
munich-1972,Summer,Great Britain,Boxing,67-71kg lightmiddleweight men,Men,BRONZE,1
munich-1972,Summer,Great Britain,Cycling Track,team pursuit 4000m men,Men,BRONZE,1
munich-1972,Summer,Great Britain,Equestrian,individual mixed,Open,GOLD,1
munich-1972,Summer,Great Britain,Equestrian,individual mixed,Open,SILVER,1
munich-1972,Summer,Great Britain,Equestrian,team mixed,Open,GOLD,1
munich-1972,Summer,Great Britain,Judo,70  80kg middleweight men,Men,BRONZE,1
munich-1972,Summer,Great Britain,Judo,80 - 93kg (half-heavyweight) men,Men,SILVER,1
munich-1972,Summer,Great Britain,Judo,open category men,Men,BRONZE,1
munich-1972,Summer,Great Britain,Sailing,flying dutchman mixed,Open,GOLD,1
munich-1972,Summer,Great Britain,Sailing,tempest mixed,Open,SILVER,1
munich-1972,Summer,Great Britain,Shooting,50m running target 3030 shots mixed,Open,BRONZE,1
munich-1972,Summer,Great Britain,Swimming,200m breaststroke men,Men,SILVER,1
munich-1972,Summer,Greece,Sailing,finn - one person dinghy (heavyweight) men,Open,SILVER,1
munich-1972,Summer,Greece,Wrestling,"welterweight, greco-roman (≤74 kilograms) men",Men,SILVER,1
munich-1972,Summer,Hungary,Artistic Gymnastics,team competition women,Women,BRONZE,1
munich-1972,Summer,Hungary,Boxing,- 48kg (light-flyweight) men,Men,GOLD,1
munich-1972,Summer,Hungary,Boxing,54-57kg featherweight men,Men,BRONZE,1
munich-1972,Summer,Hungary,Boxing,57-60kg lightweight men,Men,SILVER,1
munich-1972,Summer,Hungary,Boxing,63.5-67kg welterweight men,Men,SILVER,1
munich-1972,Summer,Hungary,Canoe Sprint,c1 1000m canoe single men,Men,SILVER,1
munich-1972,Summer,Hungary,Canoe Sprint,k1 1000m kayak single men,Men,BRONZE,1
munich-1972,Summer,Hungary,Canoe Sprint,k1 500m kayak single women,Women,BRONZE,1
munich-1972,Summer,Hungary,Canoe Sprint,k2 1000m kayak double men,Men,SILVER,1
munich-1972,Summer,Hungary,Fencing,foil individual men,Men,SILVER,1
munich-1972,Summer,Hungary,Fencing,foil individual women,Women,SILVER,1
munich-1972,Summer,Hungary,Fencing,foil team women,Women,SILVER,1
munich-1972,Summer,Hungary,Fencing,sabre individual men,Men,SILVER,1
munich-1972,Summer,Hungary,Fencing,sabre team men,Men,BRONZE,1
munich-1972,Summer,Hungary,Fencing,épée individual men,Men,BRONZE,1
munich-1972,Summer,Hungary,Fencing,épée individual men,Men,GOLD,1
munich-1972,Summer,Hungary,Fencing,épée team men,Men,GOLD,1
munich-1972,Summer,Hungary,Football,football men,Men,SILVER,1
munich-1972,Summer,Hungary,Modern Pentathlon,individual competition men,Men,GOLD,1
munich-1972,Summer,Hungary,Modern Pentathlon,team competition men,Men,SILVER,1
munich-1972,Summer,Hungary,Shooting,300m free rifle 3 positions 3x40 shots mixed,Open,BRONZE,1
munich-1972,Summer,Hungary,Swimming,100m backstroke women,Women,SILVER,1
munich-1972,Summer,Hungary,Swimming,100m butterfly women,Women,BRONZE,1
munich-1972,Summer,Hungary,Swimming,400m individual medley men,Men,BRONZE,1
munich-1972,Summer,Hungary,Water Polo,water polo men,Men,SILVER,1
munich-1972,Summer,Hungary,Weightlifting,52  56kg bantamweight men,Men,GOLD,1
munich-1972,Summer,Hungary,Weightlifting,52kg flyweight men,Men,BRONZE,1
munich-1972,Summer,Hungary,Weightlifting,52kg flyweight men,Men,SILVER,1
munich-1972,Summer,Hungary,Weightlifting,56 - 60kg (featherweight) men,Men,BRONZE,1
munich-1972,Summer,Hungary,Weightlifting,75-82.5kg total lightheavyweight men,Men,BRONZE,1
munich-1972,Summer,Hungary,Wrestling,"bantamweight, freestyle (≤57 kilograms) men",Men,BRONZE,1
munich-1972,Summer,Hungary,Wrestling,"heavyweight, freestyle (≤100 kilograms) men",Men,BRONZE,1
munich-1972,Summer,Hungary,Wrestling,"heavyweight, greco-roman (≤100 kilograms) men",Men,BRONZE,1
munich-1972,Summer,Hungary,Wrestling,"light-heavyweight, freestyle (≤90 kilograms) men",Men,BRONZE,1
munich-1972,Summer,Hungary,Wrestling,"middleweight, greco-roman (≤82 kilograms) men",Men,GOLD,1
munich-1972,Summer,India,Hockey,hockey men,Men,BRONZE,1
munich-1972,Summer,Iran,Weightlifting,52  56kg bantamweight men,Men,SILVER,1
munich-1972,Summer,Iran,Wrestling,"light-flyweight, freestyle (≤48 kilograms) men",Men,BRONZE,1
munich-1972,Summer,Iran,Wrestling,"light-flyweight, greco-roman (≤48 kilograms) men",Men,SILVER,1
munich-1972,Summer,Italy,Athletics,1500m women,Women,BRONZE,1
munich-1972,Summer,Italy,Athletics,200m men,Men,BRONZE,1
munich-1972,Summer,Italy,Diving,10m platform men,Men,BRONZE,1
munich-1972,Summer,Italy,Diving,10m platform men,Men,GOLD,1
munich-1972,Summer,Italy,Diving,3m springboard men,Men,SILVER,1
munich-1972,Summer,Italy,Equestrian,individual mixed,Open,GOLD,1
munich-1972,Summer,Italy,Equestrian,individual mixed,Open,SILVER,1
munich-1972,Summer,Italy,Equestrian,team mixed,Open,BRONZE,1
munich-1972,Summer,Italy,Fencing,foil individual women,Women,GOLD,1
munich-1972,Summer,Italy,Fencing,sabre team men,Men,GOLD,1
munich-1972,Summer,Italy,Shooting,trap (125 targets) mixed,Open,BRONZE,1
munich-1972,Summer,Italy,Shooting,trap (125 targets) mixed,Open,GOLD,1
munich-1972,Summer,Italy,Swimming,400m freestyle women,Women,SILVER,1
munich-1972,Summer,Italy,Swimming,400m individual medley women,Women,BRONZE,1
munich-1972,Summer,Italy,Swimming,800m freestyle women,Women,BRONZE,1
munich-1972,Summer,Italy,Weightlifting,"67.5 - 75kg, (middleweight) men",Men,BRONZE,1
munich-1972,Summer,Italy,Wrestling,"flyweight, greco-roman (≤52 kilograms) men",Men,BRONZE,1
munich-1972,Summer,Italy,Wrestling,"lightweight, greco-roman (≤68 kilograms) men",Men,BRONZE,1
munich-1972,Summer,Jamaica,Athletics,100m men,Men,BRONZE,1
munich-1972,Summer,Japan,Artistic Gymnastics,floor exercises men,Men,BRONZE,1
munich-1972,Summer,Japan,Artistic Gymnastics,floor exercises men,Men,SILVER,1
munich-1972,Summer,Japan,Artistic Gymnastics,horizontal bar men,Men,BRONZE,1
munich-1972,Summer,Japan,Artistic Gymnastics,horizontal bar men,Men,GOLD,1
munich-1972,Summer,Japan,Artistic Gymnastics,horizontal bar men,Men,SILVER,1
munich-1972,Summer,Japan,Artistic Gymnastics,individual all-round men,Men,BRONZE,1
munich-1972,Summer,Japan,Artistic Gymnastics,individual all-round men,Men,GOLD,1
munich-1972,Summer,Japan,Artistic Gymnastics,individual all-round men,Men,SILVER,1
munich-1972,Summer,Japan,Artistic Gymnastics,parallel bars men,Men,BRONZE,1
munich-1972,Summer,Japan,Artistic Gymnastics,parallel bars men,Men,GOLD,1
munich-1972,Summer,Japan,Artistic Gymnastics,parallel bars men,Men,SILVER,1
munich-1972,Summer,Japan,Artistic Gymnastics,pommel horse men,Men,BRONZE,1
munich-1972,Summer,Japan,Artistic Gymnastics,pommel horse men,Men,SILVER,1
munich-1972,Summer,Japan,Artistic Gymnastics,rings men,Men,BRONZE,1
munich-1972,Summer,Japan,Artistic Gymnastics,rings men,Men,GOLD,1
munich-1972,Summer,Japan,Artistic Gymnastics,team all-around men,Men,GOLD,1
munich-1972,Summer,Japan,Judo,63  70kg halfmiddleweight men,Men,GOLD,1
munich-1972,Summer,Japan,Judo,63kg lightweight men,Men,GOLD,1
munich-1972,Summer,Japan,Judo,70  80kg middleweight men,Men,GOLD,1
munich-1972,Summer,Japan,Judo,93kg heavyweight men,Men,BRONZE,1
munich-1972,Summer,Japan,Swimming,100m breaststroke men,Men,GOLD,1
munich-1972,Summer,Japan,Swimming,100m butterfly women,Women,GOLD,1
munich-1972,Summer,Japan,Swimming,200m breaststroke men,Men,BRONZE,1
munich-1972,Summer,Japan,Volleyball,volleyball men,Men,GOLD,1
munich-1972,Summer,Japan,Volleyball,volleyball women,Women,SILVER,1
munich-1972,Summer,Japan,Wrestling,"bantamweight, freestyle (≤57 kilograms) men",Men,GOLD,1
munich-1972,Summer,Japan,Wrestling,"flyweight, freestyle (≤52 kilograms) men",Men,GOLD,1
munich-1972,Summer,Japan,Wrestling,"flyweight, greco-roman (≤52 kilograms) men",Men,SILVER,1
munich-1972,Summer,Japan,Wrestling,"lightweight, freestyle (≤68 kilograms) men",Men,SILVER,1
munich-1972,Summer,Kenya,Athletics,1500m men,Men,SILVER,1
munich-1972,Summer,Kenya,Athletics,3000m steeplechase men,Men,GOLD,1
munich-1972,Summer,Kenya,Athletics,3000m steeplechase men,Men,SILVER,1
munich-1972,Summer,Kenya,Athletics,400m men,Men,BRONZE,1
munich-1972,Summer,Kenya,Athletics,4x400m relay men,Men,GOLD,1
munich-1972,Summer,Kenya,Athletics,800m men,Men,BRONZE,1
munich-1972,Summer,Kenya,Boxing,54-57kg featherweight men,Men,SILVER,1
munich-1972,Summer,Kenya,Boxing,57-60kg lightweight men,Men,BRONZE,1
munich-1972,Summer,Kenya,Boxing,63.5-67kg welterweight men,Men,BRONZE,1
munich-1972,Summer,Lebanon,Weightlifting,"67.5 - 75kg, (middleweight) men",Men,SILVER,1
munich-1972,Summer,Mexico,Boxing,51-54kg bantamweight men,Men,SILVER,1
munich-1972,Summer,Mongolia,Wrestling,"heavyweight, freestyle (≤100 kilograms) men",Men,SILVER,1
munich-1972,Summer,Netherlands,Canoe Sprint,k1 500m kayak single women,Women,SILVER,1
munich-1972,Summer,Netherlands,Cycling Road,individual road race men,Men,GOLD,1
munich-1972,Summer,Netherlands,Judo,93kg heavyweight men,Men,GOLD,1
munich-1972,Summer,Netherlands,Judo,open category men,Men,GOLD,1
munich-1972,Summer,Netherlands,Rowing,pair without coxswain 2 men,Men,BRONZE,1
munich-1972,Summer,New Zealand,Athletics,1500m men,Men,BRONZE,1
munich-1972,Summer,New Zealand,Rowing,eight with coxswain 8 men,Men,GOLD,1
munich-1972,Summer,New Zealand,Rowing,four without coxswain 4 men,Men,SILVER,1
munich-1972,Summer,Niger,Boxing,60-63.5kg lightwelterweigh men,Men,BRONZE,1
munich-1972,Summer,Nigeria,Boxing,75-81kg lightheavyweight men,Men,BRONZE,1
munich-1972,Summer,North Korea,Boxing,- 48kg (light-flyweight) men,Men,SILVER,1
munich-1972,Summer,North Korea,Judo,63kg lightweight men,Men,BRONZE,1
munich-1972,Summer,North Korea,Shooting,50m rifle prone 60 shots mixed,Open,GOLD,1
munich-1972,Summer,North Korea,Volleyball,volleyball women,Women,BRONZE,1
munich-1972,Summer,North Korea,Wrestling,"flyweight, freestyle (≤52 kilograms) men",Men,BRONZE,1
munich-1972,Summer,Norway,Canoe Sprint,k4 1000m kayak four men,Men,BRONZE,1
munich-1972,Summer,Norway,Cycling Track,individual pursuit men,Men,GOLD,1
munich-1972,Summer,Norway,Rowing,double sculls 2x men,Men,SILVER,1
munich-1972,Summer,Norway,Weightlifting,75-82.5kg total lightheavyweight men,Men,GOLD,1
munich-1972,Summer,Pakistan,Hockey,hockey men,Men,SILVER,1
munich-1972,Summer,Poland,Archery,individual fita round women,Women,SILVER,1
munich-1972,Summer,Poland,Athletics,200m women,Women,BRONZE,1
munich-1972,Summer,Poland,Athletics,decathlon men,Men,BRONZE,1
munich-1972,Summer,Poland,Athletics,shot put men,Men,GOLD,1
munich-1972,Summer,Poland,Boxing,48-51kg flyweight men,Men,BRONZE,1
munich-1972,Summer,Poland,Boxing,57-60kg lightweight men,Men,GOLD,1
munich-1972,Summer,Poland,Boxing,67-71kg lightmiddleweight men,Men,SILVER,1
munich-1972,Summer,Poland,Boxing,75-81kg lightheavyweight men,Men,BRONZE,1
munich-1972,Summer,Poland,Canoe Sprint,k2 1000m kayak double men,Men,BRONZE,1
munich-1972,Summer,Poland,Cycling Road,team time trial men,Men,SILVER,1
munich-1972,Summer,Poland,Cycling Track,2000m tandem men,Men,BRONZE,1
munich-1972,Summer,Poland,Fencing,foil individual men,Men,GOLD,1
munich-1972,Summer,Poland,Fencing,foil team men,Men,GOLD,1
munich-1972,Summer,Poland,Football,football men,Men,GOLD,1
